ticker,liquidity,beta,sharpe,pe_ratio,momentum
TUPY3.SA,656713.9344262296,0.8147033007235073,-0.1307774562494264,7.826087,-0.2729591097861858
BIOM3.SA,82512.29508196721,0.5568556405651025,0.0219644061146556,,0.1262657235128439
KLBN11.SA,4982850.0,0.5205731347775556,-0.0469734065690183,29.273827,-0.0455939029469869
NUTR3.SA,4840.983606557377,-0.35157879129796,-0.0736705447541952,6.3684216,-0.2137754818091328
BAZA3.SA,1866.3934426229507,0.3869090069124659,0.0020113079449709,3.7955003,0.0311141240675357
HGBS11.SA,16404.377049180326,0.0756877287193136,-0.0324676770954139,7.165912,-0.0101020879562133
HGPO11.SA,3629.270491803279,0.6135238025125763,-0.0698146074808738,,-0.4491000555236832
ABCP11.SA,821.4672131147541,-0.0681907432118238,0.1514192331030237,4.7071695,0.2713262676443279
BBRC11.SA,1224.7377049180327,-0.1581697605390805,-0.0310416426713537,,-0.022755502665648
BPFF11.SA,5820.811475409836,0.0092401824742476,-0.0604125516098106,,-0.0636041472645077
BRCR11.SA,36964.86885245902,0.1719517274816482,-0.1106695585744121,15.686275,-0.0999619175490554
CTXT11.SA,308.3524590163934,-0.4820031536780811,-0.0257726846843484,,-0.1293805196589165
CXTL11.SA,176.41803278688525,0.5944893309227077,0.0061041912214585,,0.0486198359631623
EURO11.SA,151.63114754098362,-0.3946477337370708,-0.0359643344839285,6.290827,-0.0467667399587932
RCRB11.SA,6866.270491803279,0.0905472903265221,0.0146290471342229,17.300272,0.0684703426338996
FIGS11.SA,2926.4262295081967,-0.0363029444659171,-0.0517083557956022,,-0.0539808845602149
FLMA11.SA,568.655737704918,0.2071552246744752,-0.0460484435692415,,-0.0582746858138275
FPAB11.SA,194.4754098360656,-0.2011557868911052,-0.0455816793592022,3.2027497,-0.117484098655243
HGCR11.SA,34056.40983606558,0.0218313959406451,-0.0247868862091716,,-0.0026311591124956
HGLG11.SA,50840.94262295082,0.0396972424421481,-0.0235538718567701,9.319778,0.0027374601787639
HGRE11.SA,15419.975409836066,0.1878029877384254,0.0295150794934497,15.354745,0.0826207992005748
JSRE11.SA,32682.319672131147,-0.0255853179291594,-0.0190656121791163,9.483091,-0.0032284742905219
KNCR11.SA,136955.72950819673,-0.1185124988481385,0.0089741310828985,9.333031,0.037087172599946
KNRE11.SA,13202.959016393444,0.6011361197062546,-0.0445868795042832,,-0.3768867943606658
KNRI11.SA,51927.147540983606,0.0980018277777658,-0.0187407814079959,8.980797,0.0055403114874087
MXRF11.SA,1710947.573770492,0.0788075923083724,-0.0590284756248,12.871429,-0.0382639700362883
PQDP11.SA,199.85245901639345,-0.0256197826837192,0.087229642587459,4.1889825,0.2000712413025374
PRSV11.SA,36.72950819672131,0.087192149148511,-0.0068601163089338,0.8643241,-0.0065708284681854
RBRD11.SA,1481.385245901639,0.0535340783536413,0.0282995032558567,,0.0938557514071003
RNDP11.SA,231.7622950819672,-0.0010509792682808,0.0320927734490332,,0.2046751326495839
RNGO11.SA,1716.573770491803,0.0453971436726007,-0.0116842780341626,11.439491,0.0120673359444715
SHPH11.SA,356.3688524590164,0.0950381122167686,0.0346136310056938,,0.1662153073639601
