ticker,liquidity,beta,sharpe,pe_ratio,momentum
SANB11.SA,2776308.1967213117,1.2121621753748095,-0.03204193729430259,13.064516,-0.03753090601768028
SBSP3.SA,3537253.2786885244,1.0872023036583456,0.0264413515445613,16.06504,0.07745684862514468
SCAR3.SA,39222.13114754098,0.18243294096718413,-0.0471398804899671,,-0.09402597692074666
SHOW3.SA,120314.75409836066,0.44753646213799936,-0.08362466736919343,,-0.25889745129836184
SLCE3.SA,2568093.4426229508,0.4834262386038657,0.02919813128505686,16.0,0.09110809007272536
SMTO3.SA,1304468.0327868853,1.1924573566575551,-0.07481061818559419,6.8291135,-0.17894140552804105
EGIE3.SA,1438612.2950819673,0.7050686222448252,-0.09926060069794305,7.3511453,-0.10765826073976503
TCSA3.SA,96963.9344262295,1.3061160008865658,-0.06980561727533692,,-0.2296266472572046
TECN3.SA,129636.88524590163,0.741795506206303,0.04295047352357656,6.043956,0.18509361436825644
TGMA3.SA,247337.70491803277,1.0258960563485808,0.13103816267942983,8.359412,0.28499969814139725
TOTS3.SA,4215489.344262295,1.3184199302962145,0.054911474466443205,28.218487,0.18980620681903693
TPIS3.SA,59624.59016393442,0.8160247743885053,0.010482249529958774,3.926829,0.07869471588506627
TRIS3.SA,562647.5409836066,1.5401414509667026,0.10250308340632447,6.5625005,0.2930106658663201
TAEE11.SA,1816677.049180328,0.7108791970566961,0.0019160853927065924,39.03409,0.03123113805492983
UGPA3.SA,6284771.31147541,1.7861559535371845,-0.05975810607404595,8.265404,-0.14602261174807862
UNIP3.SA,9281.147540983606,0.6862465526210668,0.054524707715284566,10.63425,0.16245710012197134
UNIP6.SA,177327.04918032786,1.190571574069478,0.0570726841569944,11.416491,0.20457394923710426
USIM3.SA,297434.4262295082,1.4257743498391264,0.00011950912709386622,Infinity,0.02914674093582248
USIM5.SA,12662564.754098361,1.4455718425235657,-0.007127515656279675,Infinity,0.008016664417670682
VALE3.SA,26445513.93442623,0.8306897745587429,-0.009984996005936712,6.9865527,0.008949986177243519
VIVR3.SA,101292.62295081967,0.4131194984201347,-0.1952277313902746,,-0.6255260655003613
VIVT3.SA,2385826.229508197,0.9762221332015141,-0.03759427100732564,14.713017,-0.046794058064666966
VLID3.SA,481260.65573770495,0.7358492930525764,0.04080864896811046,4.915966,0.20047626783449335
WEGE3.SA,6740958.196721312,0.546039230520099,-0.0701736353791385,32.88889,-0.1256222624271488
BRSR5.SA,50.0,-0.12765499815003503,-0.03616857390819427,5.28169,-0.06974591053273893
SANB4.SA,125810.65573770492,1.01168999819126,-0.03513236182921584,8.169591,-0.03802189037001502
STBP3.SA,6039694.262295082,0.06461549122612362,0.09566199256061061,15.523256,0.0669768461724144
CGRA3.SA,2246.72131147541,0.04428634766729511,0.046692259159189134,6.0758624,0.13155844116885518
CLSC4.SA,2927.0491803278687,0.11023938817700416,0.00033825930242825506,4.9594183,0.029293108044769367
TASA3.SA,11039.344262295082,0.954172463994536,-0.1340564181662911,12.825397,-0.2855870570760898
COGN3.SA,43984800.81967213,2.4132516699509097,0.08341697064138831,4.0,0.4236484883594005
