ticker,liquidity,beta,sharpe,pe_ratio,momentum
VERZ34.SA,13778.88524590164,-0.22698743858438278,0.019665545028829976,10.632653,0.06892445566803118
VISA34.SA,18633.614754098362,-0.42761619055209055,0.1371652248563981,34.73759,0.29225567090416327
WALM34.SA,56071.62295081967,-0.37763798579916086,0.05847383051865663,36.395348,0.1514557009601586
WFCO34.SA,14621.262295081968,-0.06893097579055059,0.13980856237554729,13.988189,0.40644130143249735
BOEI34.SA,394.39344262295083,-0.14358379699801815,0.07888703915963055,,0.24193534657224214
CHVX34.SA,11348.139344262296,-0.0036944209853244886,0.08342002425745303,17.193842,0.20591873990282883
COPH34.SA,5272.819672131148,-0.35028948989709213,-0.0015788009963742214,13.197298,0.024424823647294702
CTGP34.SA,13643.827868852459,0.16415413207226837,0.09979860030766967,12.587922,0.2777603645386588
IBMB34.SA,89.41803278688525,0.03768510610361286,0.07174732306854716,39.048286,0.20461060859178049
LILY34.SA,22202.89344262295,-0.5518349556535527,-0.0031107510560659333,74.67873,0.019795285990572342
MCDC34.SA,,,,27.157894,0.0
MFII11.SA,12774.319672131147,-0.2676305703669008,-0.048752185406569976,3.8319857,-0.07688939106046644
MSBR34.SA,4831.745901639344,-0.319132422812266,0.08678335894127874,15.862527,0.29470080502253204
NFLX34.SA,54215.7131147541,-0.22113715614986362,0.13579523731059895,49.417778,0.36784298210379807
PEPB34.SA,6107.270491803279,-0.3911321562977837,-0.04464577319247464,21.406843,-0.06177173668270031
SLBG34.SA,97.28688524590164,-0.09016669017869457,0.011407542877190409,13.604756,0.057722816349344175
UPSS34.SA,2237.7377049180327,-0.48056070377213717,-0.014733808787045452,17.354166,-0.008515023419617074
USBC34.SA,592.4016393442623,-0.042782085422037146,0.012317483289377255,11.665427,0.06175193856651651
GUAR3.SA,1146403.2786885246,2.6796806862370817,-0.015706725023340525,14.574468,-0.05155290812252078
ACNB34.SA,58.81967213114754,0.015279273879952216,-0.02268562966404399,25.679865,-0.01907759649745988
BONY34.SA,82.19672131147541,-0.045982761409686566,0.11069015725041179,14.843561,0.24472335676696566
DHER34.SA,4628.319672131148,-0.3101651083353342,-0.11894104489921647,40.560745,-0.24121136322737613
TELB4.SA,3694.2622950819673,0.9518553901481936,-0.0024338587683930104,,0.020322101020181615
TGTB34.SA,137.827868852459,0.015527975165278164,-0.07637550156146883,12.395107,-0.2431561286263495
WHRL3.SA,3313.1147540983607,0.018642901922438317,-0.05461170418144357,13.75,-0.0761317764242413
BMYB34.SA,111.99180327868852,-0.28237128994377714,0.1009783209161033,,0.29055593023741777
COLG34.SA,1455.983606557377,-0.5958440777625303,-0.032675921921559076,26.154387,-0.05075076995050398
COTY34.SA,91.38842975206612,-0.14639630899961634,-0.13996671392065965,Infinity,-0.4190070175153876
EBAY34.SA,124.68032786885246,-0.0027777438195769172,0.02687079940217682,16.966993,0.10404826889669638
FCXO34.SA,4397.393442622951,0.058058997243704655,-0.02111277623406137,32.569107,-0.04596180759197532
FDXB34.SA,6.598360655737705,-0.2249210020148988,-0.012160940086738134,15.424837,0.002721249041881202
HSHY34.SA,90.56557377049181,-0.24163902008577484,-0.04103762004076233,15.374699,-0.08872147237467676
MDLZ34.SA,187.4214876033058,-0.1487501554711996,-0.045422299157510934,18.909279,-0.08438141706379676
QCOM34.SA,9500.909836065573,-0.033624685336489595,0.003332448397395601,17.456621,0.03720178620164116
TEXA34.SA,3792.877049180328,-0.03396208123310316,-0.017506579389612482,36.06599,-0.014086826947403819
WUNI34.SA,101.89256198347107,0.05859090105210873,-0.019672188565175053,3.9131832,-0.018813512799336407
XRXB34.SA,160.19672131147541,0.16636310546396074,-0.13031249902746794,,-0.4953619152822256
SHUL4.SA,365533.60655737703,0.6539198072136728,-0.04215705135916186,8.070423,-0.04295919565296891
KHCB34.SA,1190.2131147540983,-0.20193306521640683,-0.04682691649108862,13.059189,-0.08031241384208576
SAPR4.SA,1673282.786885246,0.4775853663274537,-0.05294821316952111,5.7395835,-0.08538820358422228
RPMG3.SA,13680.327868852459,0.0952927134626563,0.0002614995678368974,,0.029629893408637864
BRSR3.SA,6074.5901639344265,0.518100995213744,0.004142419205770157,4.299296,0.03547964863771402
ENGI11.SA,3199154.098360656,1.3140525773815248,-0.032335594283956326,29.724638,-0.039668398481067735
SNSY5.SA,3085.245901639344,0.13223884905302322,-0.033541774308465284,,-0.15284315554465788
AZEV4.SA,5746981.967213115,-0.5462684662758996,0.013074883871010114,,0.1511612639518406
BALM4.SA,619.672131147541,0.22175725007959327,0.0334423818770143,7.3648643,0.1395114046948448
BDLL4.SA,150.81967213114754,-0.40950974117634,-0.0016119750415045115,,0.02288774217541789
BEES3.SA,12125.409836065573,0.2591275854149846,-0.07782967898298401,6.014706,-0.05736695276819548
BEES4.SA,3392.622950819672,0.04236937194241142,-0.08128683098481405,6.213235,-0.06952921181210148
BGIP4.SA,1639.7868852459017,-0.0993649881339167,0.0526808804122724,2.8331585,0.1815011096682665
BMEB4.SA,22595.081967213115,0.48949068455391526,-0.02404888342103467,7.649484,-0.048986566473536164
BMIN4.SA,1726.2295081967213,-0.2483481016539492,0.027741834677430875,11.073826,0.1485490150697576
BMKS3.SA,48.25409836065574,-0.05571821160279361,0.09258760007879899,12.151898,0.2344629901408608
BOBR4.SA,241606.55737704918,0.9704219890147484,-0.034846827761236376,6.071429,-0.1373830798965251
BSLI4.SA,900.0,0.3188910119377342,-0.08385862071482685,9.22973,-0.13264328128673541
CGAS3.SA,81.81818181818181,0.14673795231767708,0.03585792232608441,9.441088,0.20911826589637494
CRPG5.SA,1944.2622950819673,0.16210731622240984,-0.2291263778046905,,-0.36428441350250074
CTKA4.SA,595.9016393442623,0.6746798283981662,0.10767023513649364,2.5821855,0.4557048745246439
CTSA4.SA,10578.688524590163,0.4427609922046874,-0.07620412976651468,,-0.3970069026286964
DOHL4.SA,855.3719008264463,0.1448511573603068,-0.017619723552025807,,-0.007152657201917267
DTCY3.SA,109.91735537190083,0.10716676533589133,-0.016040762898814655,,-0.023848823741239866
EALT4.SA,11998.360655737704,0.1623205874380629,-0.022004583318471112,4.555944,-0.01991452351760792
EKTR4.SA,627.2727272727273,-0.260389905142206,0.03822491545632291,11.046771,0.17295012316679048
EMAE4.SA,2044.2622950819673,0.24495838250802954,-0.001869096049158618,10.270936,0.02393304798595708
ENGI3.SA,6694.262295081967,0.9672307490312755,-0.01993909588674094,7.3132534,-0.03787163521746362
ENMT3.SA,86.77685950413223,0.38378202883203527,0.01186316106500725,18.318966,0.06162623735933326
FNAM11.SA,556098.3606557377,-618.1720469675901,0.09091545152999539,,1022.9092137006509
FSRF11.SA,1000.0,,,,0.0
HAGA4.SA,12067.213114754099,0.6670664820095844,0.015861917783885494,3.4166665,0.07088778408213792
HBTS5.SA,209.0909090909091,-0.4102187379641214,-0.06668486646386508,1.3965436,-0.2281248895939776
HOOT4.SA,4195.081967213115,0.5495569067514748,0.11098942830887808,0.59698683,0.40698464371591825
JOPA3.SA,28.09917355371901,-0.022376336773918797,-0.1525842540360883,6.402439,-0.08840504268631844
KLBN3.SA,313437.7049180328,0.7926526890318369,-0.023518523001807415,13.2,-0.02019350271478282
MNPR3.SA,2671.311475409836,0.5446669343070084,0.13768203852605887,63.57778,0.5383384508949919
MTSA4.SA,2983.6065573770493,0.1391784824658131,0.04070687550599991,8.432323,0.12601141121441028
MWET4.SA,813.9344262295082,1.4936386291731805,0.0778630461542451,,0.605583323907879
PNVL3.SA,308829.5081967213,0.9548725035753297,-0.0793237403957021,12.449276,-0.11524445930368044
RANI3.SA,778240.9836065574,1.031876666248427,-0.008186759918873833,5.625,0.009750779541320753
RCSL3.SA,1941740.1639344261,0.3728434467741441,-0.03757389880254039,,-0.20985812275151017
RCSL4.SA,4309845.901639344,0.16261712931734376,0.04753663200138249,,0.44561322955221383
REDE3.SA,1909.016393442623,0.031150860239138087,0.008319949636334697,9.642858,0.04005138388479168
RPAD6.SA,150.0,0.037680457457717254,-0.25851397625995465,,-0.8101268078167926
WLMM4.SA,1011.4754098360655,0.43899095527019055,-0.00770645673869931,7.892105,0.008824889039795614
TELB3.SA,1301.639344262295,0.9055335585474772,0.0013212959122158997,,0.03426712222801942
UNIP5.SA,518.8524590163935,0.2687457519364998,0.0521911240965133,11.207188,0.2029181479388017
VULC3.SA,691232.7868852459,1.0489919119980775,-0.010889668139310643,7.488152,0.005616406794554218
WHRL4.SA,10828.688524590163,0.2209639593818627,-0.04898327088939696,14.928571,-0.052915193825816775
ALMI11.SA,42.53508771929825,0.12806239800862873,0.02976733493668581,,0.0953513858824121
CEOC11.SA,1001.2622950819672,0.21978810429695717,-0.03525934768043796,,-0.026771797757305538
CNES11.SA,45403.91803278688,0.0801422800458952,-0.1021964752763483,,-0.18421516859113396
EDGA11.SA,1069.377049180328,0.0011523804005280577,-0.03659547858513295,2.6024022,-0.03497764726870345
FAED11.SA,444.05737704918033,0.2210937290766787,-0.020658185390925152,,-0.005154942441511823
FCFL11.SA,2741.7049180327867,-0.07693980130995681,-0.004013893394376477,,0.02377933777750263
FLRP11.SA,12.637254901960784,0.34881806016982736,0.015886918990065443,5699.9717,0.06312567784510759
